Label,CPI Inflation,Core CPI Inflation,PCE Inflation,Core PCE Inflation,is_last_day,day,month,year,date,year-month
09/05,1.9421409091,1.9013545116,1.5828268534,1.5203786871,0,5,9,2014,2014-09-05,2014-9
09/08,1.942141,1.901355,1.582827,1.520379,0,8,9,2014,2014-09-08,2014-9
09/09,1.9407492135,1.9013545116,1.5820262649,1.5203786871,0,9,9,2014,2014-09-09,2014-9
09/10,1.940749,1.901355,1.582026,1.520379,0,10,9,2014,2014-09-10,2014-9
09/11,1.9407492135,1.9013545116,1.5820262649,1.5203786871,0,11,9,2014,2014-09-11,2014-9
09/12,1.940749,1.901355,1.582026,1.520379,0,12,9,2014,2014-09-12,2014-9
09/15,1.9407492135,1.9013545116,1.5820262649,1.5203786871,0,15,9,2014,2014-09-15,2014-9
09/16,1.940749,1.901355,1.582026,1.520379,0,16,9,2014,2014-09-16,2014-9
09/17,1.715211386,1.7380399159,1.4395050693,1.3977325823,0,17,9,2014,2014-09-17,2014-9
09/18,1.715211,1.73804,1.439505,1.397733,0,18,9,2014,2014-09-18,2014-9
09/19,1.715211,1.73804,1.439505,1.397733,0,19,9,2014,2014-09-19,2014-9
09/22,1.715211,1.73804,1.439505,1.397733,0,22,9,2014,2014-09-22,2014-9
09/23,1.6844652149,1.7380399159,1.4217184653,1.3977325823,0,23,9,2014,2014-09-23,2014-9
09/24,1.6844652149,1.7380399159,1.4217184653,1.3977325823,0,24,9,2014,2014-09-24,2014-9
09/25,1.6844652149,1.7380399159,1.4217184653,1.3977325823,0,25,9,2014,2014-09-25,2014-9
09/26,1.6844652149,1.7380399159,1.4217184653,1.3977325823,0,26,9,2014,2014-09-26,2014-9
09/29,1.6844652149,1.7380399159,1.489763283,1.4905088796,0,29,9,2014,2014-09-29,2014-9
09/30,1.6665873254,1.7380399159,1.4794378062,1.4905088796,1,30,9,2014,2014-09-30,2014-9
10/01,1.79976,1.755448,1.54675,1.493578,0,1,10,2014,2014-10-01,2014-10
10/02,1.747553,1.755448,1.516383,1.493578,0,2,10,2014,2014-10-02,2014-10
10/03,1.740223,1.755448,1.512119,1.493578,0,3,10,2014,2014-10-03,2014-10
10/06,1.7231182627,1.7554484486,1.5021703874,1.4935781504,0,6,10,2014,2014-10-06,2014-10
10/07,1.8299352672,1.7554484486,1.5643016425,1.4935781504,0,7,10,2014,2014-10-07,2014-10
10/08,1.8299352672,1.7554484486,1.5643016425,1.4935781504,0,8,10,2014,2014-10-08,2014-10
10/09,1.8299352672,1.7554484486,1.5643016425,1.4935781504,0,9,10,2014,2014-10-09,2014-10
10/10,1.8299352672,1.7554484486,1.5643016425,1.4935781504,0,10,10,2014,2014-10-10,2014-10
10/14,1.8299352672,1.7554484486,1.5643016425,1.4935781504,0,14,10,2014,2014-10-14,2014-10
10/15,1.7641294634,1.7554484486,1.5260249917,1.4935781504,0,15,10,2014,2014-10-15,2014-10
10/16,1.7641294634,1.7554484486,1.5260249917,1.4935781504,0,16,10,2014,2014-10-16,2014-10
10/17,1.7641294634,1.7554484486,1.5260249917,1.4935781504,0,17,10,2014,2014-10-17,2014-10
10/20,1.7641294634,1.7554484486,1.5260249917,1.4935781504,0,20,10,2014,2014-10-20,2014-10
10/21,1.6997860109,1.7554484486,1.4885989331,1.4935781504,0,21,10,2014,2014-10-21,2014-10
10/22,1.6895188234,1.7459331034,1.4560600826,1.4833578846,0,22,10,2014,2014-10-22,2014-10
10/23,1.689519,1.745933,1.45606,1.483358,0,23,10,2014,2014-10-23,2014-10
10/24,1.689519,1.745933,1.45606,1.483358,0,24,10,2014,2014-10-24,2014-10
10/27,1.6895188234,1.7459331034,1.4560600826,1.4833578846,0,27,10,2014,2014-10-27,2014-10
10/28,1.6350498926,1.7459331034,1.4245355509,1.4833578846,0,28,10,2014,2014-10-28,2014-10
10/29,1.6350498926,1.7459331034,1.4245355509,1.4833578846,0,29,10,2014,2014-10-29,2014-10
10/30,1.6350498926,1.7459331034,1.4245355509,1.4833578846,0,30,10,2014,2014-10-30,2014-10
10/31,1.6350498926,1.7459331034,1.4071335886,1.4830967095,1,31,10,2014,2014-10-31,2014-10
11/03,1.643313,1.714647,1.411445,1.481887,0,3,11,2014,2014-11-03,2014-11
11/04,1.5396738578,1.7146471514,1.3512161804,1.4818874892,0,4,11,2014,2014-11-04,2014-11
11/05,1.539674,1.714647,1.351216,1.481887,0,5,11,2014,2014-11-05,2014-11
11/06,1.539674,1.714647,1.351216,1.481887,0,6,11,2014,2014-11-06,2014-11
11/07,1.539674,1.714647,1.351216,1.481887,0,7,11,2014,2014-11-07,2014-11
11/10,1.539674,1.714647,1.351216,1.481887,0,10,11,2014,2014-11-10,2014-11
11/12,1.5003233259,1.7146471514,1.3283481084,1.4818874892,0,12,11,2014,2014-11-12,2014-11
11/13,1.500323,1.714647,1.328348,1.481887,0,13,11,2014,2014-11-13,2014-11
11/14,1.500323,1.714647,1.328348,1.481887,0,14,11,2014,2014-11-14,2014-11
11/17,1.500323,1.714647,1.328348,1.481887,0,17,11,2014,2014-11-17,2014-11
11/18,1.463495,1.714647,1.306946,1.481887,0,18,11,2014,2014-11-18,2014-11
11/19,1.463495,1.714647,1.306946,1.481887,0,19,11,2014,2014-11-19,2014-11
11/20,1.488296,1.781441,1.301469,1.519372,0,20,11,2014,2014-11-20,2014-11
11/21,1.488296,1.781441,1.301469,1.519372,0,21,11,2014,2014-11-21,2014-11
11/24,1.488296,1.781441,1.301469,1.519372,0,24,11,2014,2014-11-24,2014-11
11/25,1.488296,1.781441,1.301469,1.519372,0,25,11,2014,2014-11-25,2014-11
11/26,1.442238,1.781441,1.312669,1.556862,0,26,11,2014,2014-11-26,2014-11
11/28,1.442238,1.781441,1.312669,1.556862,1,28,11,2014,2014-11-28,2014-11
12/01,0.995472,1.828842,1.057188,1.605741,0,1,12,2014,2014-12-01,2014-12
12/02,1.210827,1.828842,1.184,1.605741,0,2,12,2014,2014-12-02,2014-12
12/03,1.210827,1.828842,1.184,1.605741,0,3,12,2014,2014-12-03,2014-12
12/04,1.210827,1.828842,1.184,1.605741,0,4,12,2014,2014-12-04,2014-12
12/05,1.210827,1.828842,1.184,1.605741,0,5,12,2014,2014-12-05,2014-12
12/08,1.210827,1.828842,1.184,1.605741,0,8,12,2014,2014-12-08,2014-12
12/09,1.130071,1.828842,1.136447,1.605741,0,9,12,2014,2014-12-09,2014-12
12/10,1.130071,1.828842,1.136447,1.605741,0,10,12,2014,2014-12-10,2014-12
12/11,1.130071,1.828842,1.136447,1.605741,0,11,12,2014,2014-12-11,2014-12
12/12,1.130071,1.828842,1.136447,1.605741,0,12,12,2014,2014-12-12,2014-12
12/15,1.130071,1.828842,1.136447,1.605741,0,15,12,2014,2014-12-15,2014-12
12/16,1.03433,1.828842,1.08007,1.605741,0,16,12,2014,2014-12-16,2014-12
12/17,0.903222,1.743145,0.992192,1.540869,0,17,12,2014,2014-12-17,2014-12
12/18,0.903222,1.743145,0.992192,1.540869,0,18,12,2014,2014-12-18,2014-12
12/19,0.903222,1.743145,0.992192,1.540869,0,19,12,2014,2014-12-19,2014-12
12/22,0.903222,1.743145,0.992192,1.540869,0,22,12,2014,2014-12-22,2014-12
12/23,0.792938,1.743145,0.854877,1.449295,0,23,12,2014,2014-12-23,2014-12
12/24,0.792938,1.743145,0.854877,1.449295,0,24,12,2014,2014-12-24,2014-12
12/26,0.792938,1.743145,0.854877,1.449295,0,26,12,2014,2014-12-26,2014-12
12/29,0.792938,1.743145,0.854877,1.449295,0,29,12,2014,2014-12-29,2014-12
12/30,0.691747,1.743145,0.795255,1.449295,0,30,12,2014,2014-12-30,2014-12
12/31,0.691747,1.743145,0.795255,1.449295,1,31,12,2014,2014-12-31,2014-12
01/02,0.225528,1.75511,0.551124,1.478776,0,2,1,2015,2015-01-02,2015-1
01/05,0.225528,1.75511,0.551124,1.478776,0,5,1,2015,2015-01-05,2015-1
01/06,-0.043205,1.75511,0.39167,1.478776,0,6,1,2015,2015-01-06,2015-1
01/07,-0.043205,1.75511,0.39167,1.478776,0,7,1,2015,2015-01-07,2015-1
01/08,-0.043205,1.75511,0.39167,1.478776,0,8,1,2015,2015-01-08,2015-1
01/09,-0.043205,1.75511,0.39167,1.478776,0,9,1,2015,2015-01-09,2015-1
01/12,-0.043205,1.75511,0.39167,1.478776,0,12,1,2015,2015-01-12,2015-1
01/13,-0.115314,1.75511,0.348884,1.478776,0,13,1,2015,2015-01-13,2015-1
01/14,-0.115314,1.75511,0.348884,1.478776,0,14,1,2015,2015-01-14,2015-1
01/15,-0.115314,1.75511,0.348884,1.478776,0,15,1,2015,2015-01-15,2015-1
01/16,-0.00441,1.606611,0.371275,1.367823,0,16,1,2015,2015-01-16,2015-1
01/20,-0.00441,1.606611,0.371275,1.367823,0,20,1,2015,2015-01-20,2015-1
01/21,-0.071192,1.606611,0.331833,1.367823,0,21,1,2015,2015-01-21,2015-1
01/22,-0.071192,1.606611,0.331833,1.367823,0,22,1,2015,2015-01-22,2015-1
01/23,-0.071192,1.606611,0.331833,1.367823,0,23,1,2015,2015-01-23,2015-1
01/26,-0.071192,1.606611,0.331833,1.367823,0,26,1,2015,2015-01-26,2015-1
01/27,-0.115221,1.606611,0.305828,1.367823,0,27,1,2015,2015-01-27,2015-1
01/28,-0.115221,1.606611,0.305828,1.367823,0,28,1,2015,2015-01-28,2015-1
01/29,-0.115221,1.606611,0.305828,1.367823,0,29,1,2015,2015-01-29,2015-1
01/30,-0.115221,1.606611,0.305828,1.367823,1,30,1,2015,2015-01-30,2015-1
02/02,-0.255141,1.622675,0.186625,1.365007,0,2,2,2015,2015-02-02,2015-2
02/03,-0.334894,1.622675,0.138276,1.365007,0,3,2,2015,2015-02-03,2015-2
02/04,-0.334894,1.622675,0.138276,1.365007,0,4,2,2015,2015-02-04,2015-2
02/05,-0.334894,1.622675,0.138276,1.365007,0,5,2,2015,2015-02-05,2015-2
02/06,-0.334894,1.622675,0.138276,1.365007,0,6,2,2015,2015-02-06,2015-2
02/09,-0.334894,1.622675,0.138276,1.365007,0,9,2,2015,2015-02-09,2015-2
02/10,-0.207038,1.622675,0.215787,1.365007,0,10,2,2015,2015-02-10,2015-2
02/11,-0.207038,1.622675,0.215787,1.365007,0,11,2,2015,2015-02-11,2015-2
02/12,-0.207038,1.622675,0.215787,1.365007,0,12,2,2015,2015-02-12,2015-2
02/13,-0.207038,1.622675,0.215787,1.365007,0,13,2,2015,2015-02-13,2015-2
02/17,-0.207038,1.622675,0.215787,1.365007,0,17,2,2015,2015-02-17,2015-2
02/18,-0.10713,1.622675,0.276355,1.365007,0,18,2,2015,2015-02-18,2015-2
02/19,-0.10713,1.622675,0.276355,1.365007,0,19,2,2015,2015-02-19,2015-2
02/20,-0.123448,1.609444,0.299913,1.365007,0,20,2,2015,2015-02-20,2015-2
02/23,-0.123448,1.609444,0.299913,1.365007,0,23,2,2015,2015-02-23,2015-2
02/24,-0.044097,1.609444,0.347866,1.365007,0,24,2,2015,2015-02-24,2015-2
02/25,-0.044097,1.609444,0.347866,1.365007,0,25,2,2015,2015-02-25,2015-2
02/26,-0.00501,1.679288,0.330308,1.397543,0,26,2,2015,2015-02-26,2015-2
02/27,-0.00501,1.679288,0.330308,1.397543,1,27,2,2015,2015-02-27,2015-2
03/02,-0.058661,1.644648,0.230994,1.283518,0,2,3,2015,2015-03-02,2015-3
03/03,0.211347,1.644648,0.392368,1.283518,0,3,3,2015,2015-03-03,2015-3
03/04,0.211347,1.644648,0.392368,1.283518,0,4,3,2015,2015-03-04,2015-3
03/05,0.211347,1.644648,0.392368,1.283518,0,5,3,2015,2015-03-05,2015-3
03/06,0.211347,1.644648,0.392368,1.283518,0,6,3,2015,2015-03-06,2015-3
03/09,0.211347,1.644648,0.392368,1.283518,0,9,3,2015,2015-03-09,2015-3
03/10,0.225248,1.644648,0.400675,1.283518,0,10,3,2015,2015-03-10,2015-3
03/11,0.225248,1.644648,0.400675,1.283518,0,11,3,2015,2015-03-11,2015-3
03/12,0.225248,1.644648,0.400675,1.283518,0,12,3,2015,2015-03-12,2015-3
03/13,0.225248,1.644648,0.400675,1.283518,0,13,3,2015,2015-03-13,2015-3
03/16,0.225248,1.644648,0.400675,1.283518,0,16,3,2015,2015-03-16,2015-3
03/17,0.208038,1.644648,0.39039,1.283518,0,17,3,2015,2015-03-17,2015-3
03/18,0.208038,1.644648,0.39039,1.283518,0,18,3,2015,2015-03-18,2015-3
03/19,0.208038,1.644648,0.39039,1.283518,0,19,3,2015,2015-03-19,2015-3
03/20,0.208038,1.644648,0.39039,1.283518,0,20,3,2015,2015-03-20,2015-3
03/23,0.208038,1.644648,0.39039,1.283518,0,23,3,2015,2015-03-23,2015-3
03/24,0.173486,1.664886,0.3963,1.29587,0,24,3,2015,2015-03-24,2015-3
03/25,0.173486,1.664886,0.3963,1.29587,0,25,3,2015,2015-03-25,2015-3
03/26,0.173486,1.664886,0.3963,1.29587,0,26,3,2015,2015-03-26,2015-3
03/27,0.173486,1.664886,0.3963,1.29587,0,27,3,2015,2015-03-27,2015-3
03/30,0.173486,1.664886,0.426235,1.33721,0,30,3,2015,2015-03-30,2015-3
03/31,0.165995,1.664886,0.421601,1.33721,1,31,3,2015,2015-03-31,2015-3
04/01,-0.129004,1.600202,0.164422,1.254626,0,1,4,2015,2015-04-01,2015-4
04/02,-0.048415,1.600202,0.21404,1.254626,0,2,4,2015,2015-04-02,2015-4
04/03,-0.048415,1.600202,0.21404,1.254626,0,3,4,2015,2015-04-03,2015-4
04/06,-0.044765,1.600202,0.216288,1.254626,0,6,4,2015,2015-04-06,2015-4
04/07,-0.044765,1.600202,0.216288,1.254626,0,7,4,2015,2015-04-07,2015-4
04/08,-0.044765,1.600202,0.216288,1.254626,0,8,4,2015,2015-04-08,2015-4
04/09,-0.044765,1.600202,0.216288,1.254626,0,9,4,2015,2015-04-09,2015-4
04/10,-0.044765,1.600202,0.216288,1.254626,0,10,4,2015,2015-04-10,2015-4
04/13,-0.044765,1.600202,0.216288,1.254626,0,13,4,2015,2015-04-13,2015-4
04/14,-0.049182,1.600202,0.213568,1.254626,0,14,4,2015,2015-04-14,2015-4
04/15,-0.049182,1.600202,0.213568,1.254626,0,15,4,2015,2015-04-15,2015-4
04/16,-0.049182,1.600202,0.213568,1.254626,0,16,4,2015,2015-04-16,2015-4
04/17,-0.283576,1.696019,0.158994,1.316266,0,17,4,2015,2015-04-17,2015-4
04/20,-0.283576,1.696019,0.158994,1.316266,0,20,4,2015,2015-04-20,2015-4
04/21,-0.241759,1.696019,0.184394,1.316266,0,21,4,2015,2015-04-21,2015-4
04/22,-0.241759,1.696019,0.184394,1.316266,0,22,4,2015,2015-04-22,2015-4
04/23,-0.241759,1.696019,0.184394,1.316266,0,23,4,2015,2015-04-23,2015-4
04/24,-0.241759,1.696019,0.184394,1.316266,0,24,4,2015,2015-04-24,2015-4
04/27,-0.241759,1.696019,0.184394,1.316266,0,27,4,2015,2015-04-27,2015-4
04/28,-0.184154,1.696019,0.219385,1.316266,0,28,4,2015,2015-04-28,2015-4
04/29,-0.184154,1.696019,0.219385,1.316266,0,29,4,2015,2015-04-29,2015-4
04/30,-0.184154,1.696019,0.181796,1.264155,1,30,4,2015,2015-04-30,2015-4
05/01,-0.223673,1.595445,0.115211,1.187221,0,1,5,2015,2015-05-01,2015-5
05/04,-0.215053,1.595445,0.120363,1.187221,0,4,5,2015,2015-05-04,2015-5
05/05,-0.026839,1.595445,0.232868,1.187221,0,5,5,2015,2015-05-05,2015-5
05/06,-0.026839,1.595445,0.232868,1.187221,0,6,5,2015,2015-05-06,2015-5
05/07,-0.026839,1.595445,0.232868,1.187221,0,7,5,2015,2015-05-07,2015-5
05/08,-0.026839,1.595445,0.232868,1.187221,0,8,5,2015,2015-05-08,2015-5
05/11,-0.026839,1.595445,0.232868,1.187221,0,11,5,2015,2015-05-11,2015-5
05/12,-0.003902,1.595445,0.246578,1.187221,0,12,5,2015,2015-05-12,2015-5
05/13,-0.003902,1.595445,0.246578,1.187221,0,13,5,2015,2015-05-13,2015-5
05/14,-0.003902,1.595445,0.246578,1.187221,0,14,5,2015,2015-05-14,2015-5
05/15,-0.003902,1.595445,0.246578,1.187221,0,15,5,2015,2015-05-15,2015-5
05/18,-0.003902,1.595445,0.246578,1.187221,0,18,5,2015,2015-05-18,2015-5
05/19,0.032627,1.595445,0.268413,1.187221,0,19,5,2015,2015-05-19,2015-5
05/20,0.032627,1.595445,0.268413,1.187221,0,20,5,2015,2015-05-20,2015-5
05/21,0.032627,1.595445,0.268413,1.187221,0,21,5,2015,2015-05-21,2015-5
05/22,0.022014,1.716205,0.294029,1.265943,0,22,5,2015,2015-05-22,2015-5
05/26,0.022014,1.716205,0.294029,1.265943,0,26,5,2015,2015-05-26,2015-5
05/27,0.053008,1.716205,0.312659,1.265943,0,27,5,2015,2015-05-27,2015-5
05/28,0.053008,1.716205,0.312659,1.265943,0,28,5,2015,2015-05-28,2015-5
05/29,0.053008,1.716205,0.312659,1.265943,1,29,5,2015,2015-05-29,2015-5
06/01,-0.093912,1.728124,0.029298,1.104072,0,1,6,2015,2015-06-01,2015-6
06/02,0.116645,1.728124,0.152152,1.104072,0,2,6,2015,2015-06-02,2015-6
06/03,0.116645,1.728124,0.152152,1.104072,0,3,6,2015,2015-06-03,2015-6
06/04,0.116645,1.728124,0.152152,1.104072,0,4,6,2015,2015-06-04,2015-6
06/05,0.116645,1.728124,0.152152,1.104072,0,5,6,2015,2015-06-05,2015-6
06/08,0.116645,1.728124,0.152152,1.104072,0,8,6,2015,2015-06-08,2015-6
06/09,0.116645,1.728124,0.152152,1.104072,0,9,6,2015,2015-06-09,2015-6
06/10,0.116645,1.728124,0.152152,1.104072,0,10,6,2015,2015-06-10,2015-6
06/11,0.116645,1.728124,0.152152,1.104072,0,11,6,2015,2015-06-11,2015-6
06/12,0.116645,1.728124,0.152152,1.104072,0,12,6,2015,2015-06-12,2015-6
06/15,0.116645,1.728124,0.152152,1.104072,0,15,6,2015,2015-06-15,2015-6
06/16,0.145149,1.728124,0.168783,1.104072,0,16,6,2015,2015-06-16,2015-6
06/17,0.145149,1.728124,0.168783,1.104072,0,17,6,2015,2015-06-17,2015-6
06/18,0.03027,1.729818,0.154217,1.11063,0,18,6,2015,2015-06-18,2015-6
06/19,0.03027,1.729818,0.154217,1.11063,0,19,6,2015,2015-06-19,2015-6
06/22,0.03027,1.729818,0.154217,1.11063,0,22,6,2015,2015-06-22,2015-6
06/23,0.035361,1.729818,0.15732,1.11063,0,23,6,2015,2015-06-23,2015-6
06/24,0.035361,1.729818,0.15732,1.11063,0,24,6,2015,2015-06-24,2015-6
06/25,0.035361,1.729818,0.181465,1.1851,0,25,6,2015,2015-06-25,2015-6
06/26,0.035361,1.729818,0.181465,1.1851,0,26,6,2015,2015-06-26,2015-6
06/29,0.035361,1.729818,0.181465,1.1851,0,29,6,2015,2015-06-29,2015-6
06/30,0.035435,1.729818,0.181509,1.1851,1,30,6,2015,2015-06-30,2015-6
07/01,-0.03982,1.782844,0.123768,1.186717,0,1,7,2015,2015-07-01,2015-7
07/02,0.001149,1.782844,0.147709,1.186717,0,2,7,2015,2015-07-02,2015-7
07/03,0.001149,1.782844,0.147709,1.186717,0,3,7,2015,2015-07-03,2015-7
07/06,-0.038444,1.782844,0.124572,1.186717,0,6,7,2015,2015-07-06,2015-7
07/07,0.098469,1.782844,0.20458,1.186717,0,7,7,2015,2015-07-07,2015-7
07/08,0.098469,1.782844,0.20458,1.186717,0,8,7,2015,2015-07-08,2015-7
07/09,0.098469,1.782844,0.20458,1.186717,0,9,7,2015,2015-07-09,2015-7
07/10,0.098469,1.782844,0.20458,1.186717,0,10,7,2015,2015-07-10,2015-7
07/13,0.098469,1.782844,0.20458,1.186717,0,13,7,2015,2015-07-13,2015-7
07/14,0.129684,1.782844,0.222821,1.186717,0,14,7,2015,2015-07-14,2015-7
07/15,0.129684,1.782844,0.222821,1.186717,0,15,7,2015,2015-07-15,2015-7
07/16,0.129684,1.782844,0.222821,1.186717,0,16,7,2015,2015-07-16,2015-7
07/17,0.220364,1.81841,0.28312,1.215813,0,17,7,2015,2015-07-17,2015-7
07/20,0.220364,1.81841,0.28312,1.215813,0,20,7,2015,2015-07-20,2015-7
07/21,0.215327,1.81841,0.280123,1.215813,0,21,7,2015,2015-07-21,2015-7
07/22,0.215327,1.81841,0.280123,1.215813,0,22,7,2015,2015-07-22,2015-7
07/23,0.215327,1.81841,0.280123,1.215813,0,23,7,2015,2015-07-23,2015-7
07/24,0.215327,1.81841,0.280123,1.215813,0,24,7,2015,2015-07-24,2015-7
07/27,0.215327,1.81841,0.280123,1.215813,0,27,7,2015,2015-07-27,2015-7
07/28,0.193023,1.81841,0.266851,1.215813,0,28,7,2015,2015-07-28,2015-7
07/29,0.193023,1.81841,0.266851,1.215813,0,29,7,2015,2015-07-29,2015-7
07/30,0.193023,1.81841,0.266851,1.215813,0,30,7,2015,2015-07-30,2015-7
07/31,0.193023,1.81841,0.266851,1.215813,1,31,7,2015,2015-07-31,2015-7
08/03,0.190374,1.936341,0.300282,1.317393,0,3,8,2015,2015-08-03,2015-8
08/04,0.303525,1.936341,0.368103,1.317393,0,4,8,2015,2015-08-04,2015-8
08/05,0.303525,1.936341,0.368103,1.317393,0,5,8,2015,2015-08-05,2015-8
08/06,0.303525,1.936341,0.368103,1.317393,0,6,8,2015,2015-08-06,2015-8
08/07,0.303525,1.936341,0.368103,1.317393,0,7,8,2015,2015-08-07,2015-8
08/10,0.303525,1.936341,0.368103,1.317393,0,10,8,2015,2015-08-10,2015-8
08/11,0.260913,1.936341,0.342562,1.317393,0,11,8,2015,2015-08-11,2015-8
08/12,0.260913,1.936341,0.342562,1.317393,0,12,8,2015,2015-08-12,2015-8
08/13,0.260913,1.936341,0.342562,1.317393,0,13,8,2015,2015-08-13,2015-8
08/14,0.260913,1.936341,0.342562,1.317393,0,14,8,2015,2015-08-14,2015-8
08/17,0.260913,1.936341,0.342562,1.317393,0,17,8,2015,2015-08-17,2015-8
08/18,0.286673,1.936341,0.358002,1.317393,0,18,8,2015,2015-08-18,2015-8
08/19,0.26147,1.921556,0.349839,1.320076,0,19,8,2015,2015-08-19,2015-8
08/20,0.26147,1.921556,0.349839,1.320076,0,20,8,2015,2015-08-20,2015-8
08/21,0.26147,1.921556,0.349839,1.320076,0,21,8,2015,2015-08-21,2015-8
08/24,0.26147,1.921556,0.349839,1.320076,0,24,8,2015,2015-08-24,2015-8
08/25,0.246599,1.921556,0.340978,1.320076,0,25,8,2015,2015-08-25,2015-8
08/26,0.246599,1.921556,0.340978,1.320076,0,26,8,2015,2015-08-26,2015-8
08/27,0.246599,1.921556,0.340978,1.320076,0,27,8,2015,2015-08-27,2015-8
08/28,0.246599,1.921556,0.31726,1.286506,0,28,8,2015,2015-08-28,2015-8
08/31,0.246599,1.921556,0.316918,1.286506,1,31,8,2015,2015-08-31,2015-8
09/01,0.304595,1.926898,0.355748,1.272801,0,1,9,2015,2015-09-01,2015-9
09/02,0.174261,1.926898,0.278099,1.272801,0,2,9,2015,2015-09-02,2015-9
09/03,0.200562,1.926898,0.293768,1.272801,0,3,9,2015,2015-09-03,2015-9
09/04,0.211374,1.926898,0.30021,1.272801,0,4,9,2015,2015-09-04,2015-9
09/08,0.201439,1.926898,0.294291,1.272801,0,8,9,2015,2015-09-08,2015-9
09/09,-0.021157,1.926898,0.161675,1.272801,0,9,9,2015,2015-09-09,2015-9
09/10,-0.021157,1.926898,0.161675,1.272801,0,10,9,2015,2015-09-10,2015-9
09/11,-0.021157,1.926898,0.161675,1.272801,0,11,9,2015,2015-09-11,2015-9
09/14,-0.021157,1.926898,0.161675,1.272801,0,14,9,2015,2015-09-14,2015-9
09/15,-0.067425,1.926898,0.13411,1.272801,0,15,9,2015,2015-09-15,2015-9
09/16,-0.076787,1.826559,0.137054,1.242868,0,16,9,2015,2015-09-16,2015-9
09/17,-0.076787,1.826559,0.137054,1.242868,0,17,9,2015,2015-09-17,2015-9
09/18,-0.076787,1.826559,0.137054,1.242868,0,18,9,2015,2015-09-18,2015-9
09/21,-0.076787,1.826559,0.137054,1.242868,0,21,9,2015,2015-09-21,2015-9
09/22,-0.115298,1.826559,0.114097,1.242868,0,22,9,2015,2015-09-22,2015-9
09/23,-0.115298,1.826559,0.114097,1.242868,0,23,9,2015,2015-09-23,2015-9
09/24,-0.115298,1.826559,0.114097,1.242868,0,24,9,2015,2015-09-24,2015-9
09/25,-0.115298,1.826559,0.114097,1.242868,0,25,9,2015,2015-09-25,2015-9
09/28,-0.115298,1.826559,0.157278,1.293734,0,28,9,2015,2015-09-28,2015-9
09/29,-0.137196,1.826559,0.144272,1.293734,0,29,9,2015,2015-09-29,2015-9
09/30,-0.137196,1.826559,0.144272,1.293734,1,30,9,2015,2015-09-30,2015-9
10/01,0.073209,1.790432,0.30272,1.305994,0,1,10,2015,2015-10-01,2015-10
10/02,0.061763,1.790432,0.295931,1.305994,0,2,10,2015,2015-10-02,2015-10
10/05,0.062558,1.790432,0.296402,1.305994,0,5,10,2015,2015-10-05,2015-10
10/06,0.012888,1.790432,0.266939,1.305994,0,6,10,2015,2015-10-06,2015-10
10/07,0.012888,1.790432,0.266939,1.305994,0,7,10,2015,2015-10-07,2015-10
10/08,0.012888,1.790432,0.266939,1.305994,0,8,10,2015,2015-10-08,2015-10
10/09,0.012888,1.790432,0.266939,1.305994,0,9,10,2015,2015-10-09,2015-10
10/12,0.012888,1.790432,0.266939,1.305994,0,12,10,2015,2015-10-12,2015-10
10/13,0.012888,1.790432,0.266939,1.305994,0,13,10,2015,2015-10-13,2015-10
10/14,0.027104,1.790432,0.275371,1.305994,0,14,10,2015,2015-10-14,2015-10
10/15,0.137732,1.860603,0.311985,1.358489,0,15,10,2015,2015-10-15,2015-10
10/16,0.137732,1.860603,0.311985,1.358489,0,16,10,2015,2015-10-16,2015-10
10/19,0.137732,1.860603,0.311985,1.358489,0,19,10,2015,2015-10-19,2015-10
10/20,0.109777,1.860603,0.295145,1.358489,0,20,10,2015,2015-10-20,2015-10
10/21,0.109777,1.860603,0.295145,1.358489,0,21,10,2015,2015-10-21,2015-10
10/22,0.109777,1.860603,0.295145,1.358489,0,22,10,2015,2015-10-22,2015-10
10/23,0.109777,1.860603,0.295145,1.358489,0,23,10,2015,2015-10-23,2015-10
10/26,0.109777,1.860603,0.295145,1.358489,0,26,10,2015,2015-10-26,2015-10
10/27,0.075468,1.860603,0.274477,1.358489,0,27,10,2015,2015-10-27,2015-10
10/28,0.075468,1.860603,0.274477,1.358489,0,28,10,2015,2015-10-28,2015-10
10/29,0.075468,1.860603,0.274477,1.358489,0,29,10,2015,2015-10-29,2015-10
10/30,0.075468,1.860603,0.255302,1.324404,1,30,10,2015,2015-10-30,2015-10
